101	877	9	11.45
519	598	4	32.73
103	3980	3	9.95
1265	663	3	29.77
7717	1796	3	52.85
6296	102	4	22.38
455	7645	4	63.55
103	4064	3	10.76
57	3174	7	55.41
3435	104	3	14.42
199	838	3	19.2
403	2641	3	32.41
602	535	4	33.09
118	630	3	10.53
396	626	4	30.88
192	142	6	21.2
1309	975	3	32.75
2600	103	3	6.76
1476	103	4	6.31
219	110	4	5.17
101	2582	3	4.65
3286	101	5	16.32
2945	887	4	54.44
2069	107	4	20.06
186	1800	3	23.87
104	189	13	15.26
12	243	3	6.67
678	1006	6	65.38
189	398	7	43.77
103	1365	9	26.5
2306	3150	3	46.43
392	983	12	135.14
10533	108	3	32.39
277	1925	6	63.82
398	103	17	26.41
1212	8901	3	54.51
115	1609	4	24.58
103	243	12	3.9
680	1298	3	30.13
10141	101	3	18.55
103	302	14	10.86
2747	103	3	7.16
244	5819	4	53.15
111	3145	5	40.64
6380	4479	3	58.87
6288	113	3	27.63
9856	842	3	51.88
106	654	3	4.77
10696	10355	3	75.16
101	2073	7	18.6
130	520	10	63.3
1704	104	3	8.66
860	1989	3	34.77
389	133	6	28.37
149	799	6	41.46
1563	214	3	23.96
104	2049	3	9.97
253	6510	4	53.34
231	313	3	13.57
3587	374	7	96.24
191	193	4	14.58
149	290	4	15.51
3477	380	3	34.27
257	250	5	26.11
5214	101	3	10.51
103	2391	4	10.29
110	360	4	8.84
540	716	5	45.89
8597	101	3	18.55
627	429	4	31.68
615	697	4	35.64
109	1223	4	18.47
5481	103	3	12.9
166	1509	3	21.71
1461	126	4	25.75
743	1772	3	33.24
118	172	9	25.86
544	101	9	4.55
468	108	20	114.3
171	1814	19	239.03
6791	103	3	16.6
386	6823	3	42.12
118	290	4	10.15
142	320	7	34.55
137	2173	4	31.83
105	2730	4	21.12
947	688	3	27.97
127	6745	3	32.46
519	640	9	90.91
10232	133	3	38.22
319	330	6	40.35
1094	104	3	6.06
104	777	5	11.18
208	102	25	22.97
310	386	5	33.09
1559	610	3	30.67
105	476	4	5.59
4989	153	3	31.79
104	1098	3	6.06
353	3558	9	132.27
214	280	3	12.46
548	106	5	10.75
214	133	11	51.25
8040	282	4	59.5
77	435	15	105.45
1056	235	3	21.77
219	1068	24	289.19
707	2401	3	35.22
6774	102	4	27.32
5534	2347	5	94.16
1900	102	4	7.66
126	150	4	6.25
118	477	3	8.96
462	189	3	14.47
152	121	6	12.14
451	3428	4	50.09
155	1422	4	30.01
117	1280	3	15.26
131	671	3	13.34
1710	122	3	18.22
1106	103	4	4.24
335	134	8	40.13
587	158	4	21.7
101	551	13	13.22
6130	132	3	31.49
101	371	20	20.88
106	1274	3	8.99
1885	1316	3	37.53
173	247	6	27.84
457	101	12	7.5
541	108	4	11.16
65	4435	4	46.31
173	105	7	4.03
8984	873	3	52.1
713	5986	5	84.59
129	431	4	16.1
182	793	7	53.94
1626	169	3	22.26
4513	8	3	31.38
296	102	23	31.51
1240	412	3	26.7
103	1005	8	16.24
140	3653	3	26.92
164	2075	3	23.8
10355	652	3	49.97
3270	529	3	35.77
113	1166	5	28.16
167	198	3	8.52
346	2831	3	31.84
120	1058	3	14.34
135	3015	3	25
2437	242	6	65.96
1363	212	3	22.79
135	113	7	9.7
194	9463	3	42.13
182	782	3	17.74
1076	69	10	76.62
101	1152	11	24.8
6015	462	3	40.96
8	435	10	69.28
101	1288	5	5.22
3239	862	11	192.41
755	109	4	14.15
173	313	3	11.47
2170	5960	3	51.86
158	396	28	244.43
181	1833	6	56.88
378	107	4	5.72
57	586	3	5.07
1726	3464	3	44.86
103	1080	8	17.65
9592	484	3	48.15
125	376	3	8.54
3868	1010	4	58.55
156	1142	3	19.34
1025	764	3	29.35
2114	103	3	5.44
103	903	6	7.88
8030	201	3	37.93
727	101	11	13.66
723	122	6	32.51
6951	1142	3	49.67
1073	470	3	26.48
113	353	3	6.22
364	101	34	66.34
8499	322	3	45.47
5862	8641	3	68.43
748	107	3	6.59
103	1842	4	8.29
237	1710	3	25.3
137	622	6	34.8
143	650	10	72.19
1890	226	3	25.51
341	515	6	46.9
101	522	13	12.37
141	12	4	5.99
3781	264	4	46.38
152	196	9	42.48
222	564	36	401.85
5672	58	4	35.02
1225	58	3	9.8
113	2973	3	20.91
509	1016	3	26.58
5832	146	4	47.97
132	104	20	18.99
101	193	63	113.88
2226	4360	5	88.3
256	1780	6	61.37
152	383	3	11.8
171	7811	3	36.45
4538	146	6	73.75
118	188	5	10.22
1625	177	25	335.9
2379	102	5	14.35
1191	102	5	6.98
210	114	6	14.93
105	525	4	6.23
77	281	4	13.7
101	3002	3	5.89
897	103	9	18.15
103	1927	3	4.91
2522	9272	3	60.15
103	1995	3	4.91
838	126	4	20.75
174	290	3	11.05
133	441	3	10.96
1026	112	4	18.32
470	783	3	24.34
494	493	5	41.02
620	716	3	25.18
2030	459	3	30.79
125	128	23	89.97
369	164	9	56.17
187	6544	3	35
541	10558	3	48.79
944	262	4	30.97
149	188	3	7.24
4489	58	4	30.49
2350	102	4	9.63
1222	102	12	37.73
103	4611	3	11.72
257	310	4	21.05
1717	7613	4	76.29
1053	1626	4	49.18
9100	8939	3	75.16
111	3022	3	20.02
103	214	14	4.88
221	2482	3	27.46
647	182	4	23.94
103	6256	3	14.43
1655	5660	4	70.58
1133	109	3	11.64
157	1195	4	28.43
64	102	7	6.95
10713	102	3	20.49
505	1473	7	81.19
970	657	6	64.31
8045	1246	4	73.04
241	362	28	269.9
220	10460	3	42.86
5480	2552	3	51.83
3411	632	4	53.01
163	101	34	16.62
117	809	6	32.71
6827	1122	3	49.51
2208	213	8	89.34
220	6484	5	71.47
2168	158	19	256.15
106	807	5	14.93
282	201	3	12.17
101	1916	7	17.85
154	152	6	19.38
152	889	3	17.26
738	115	3	11.22
897	4444	4	60.31
140	229	3	7.74
502	261	10	82.37
433	534	3	21.04
1089	101	5	4.03
179	191	5	18.86
101	850	14	27.99
1414	103	4	5.86
6892	101	3	14.14
1627	5724	5	94.7
732	10408	3	50.85
233	126	17	89.66
109	1065	9	54.59
433	382	4	27.5
688	2190	4	48.19
199	620	7	51.87
9949	134	3	38.31
139	1340	3	19.03
103	1414	4	5.86
452	58	3	3.92
125	1910	3	19.54
103	1533	4	6.55
142	2454	8	82.46
1550	102	6	13.77
1981	10241	3	57.94
560	102	17	34.11
365	260	5	30.55
106	3216	3	16.01
209	345	3	13.56
1504	77	6	48.32
7557	819	3	47.27
115	123	16	37.63
1407	451	4	39.72
218	612	3	17.29
103	1225	5	7.94
21	58	3	11.28
2818	598	13	215.52
112	209	36	199.4
936	109	5	22.22
612	313	3	19.7
672	1358	3	30.24
2143	165	3	24.14
69	155	8	21.63
794	346	11	112.51
101	951	8	9.93
730	3334	3	37.96
545	103	20	48.77
321	107	17	63.52
101	892	6	4.18
116	1413	3	15.69
245	699	20	209.29
389	434	7	56.57
389	538	3	20.3
2815	103	3	7.6
1810	147	3	21.99
2255	6166	3	52.21
136	577	4	19.25
130	176	5	12.91
4497	101	6	31.45
69	5807	5	60.98
77	3444	5	50.6
4141	101	4	14.02
2804	105	6	38.72
103	513	9	8.68
1539	58	3	11.28
1368	102	6	11.83
630	223	4	25.82
139	253	3	8.07
117	2138	3	18.9
7351	1141	4	72.34
133	847	9	65.91
1653	58	8	48.18
2335	116	3	19.48
4692	1236	4	63.48
1227	228	3	22.63
102	601	10	12.3
57	7216	3	25.41
1198	10586	3	54.51
111	1370	3	13.76
1403	459	9	106.24
1499	677	3	30.94
9	536	3	14.46
766	128	3	13.78
3684	1956	5	84.74
1105	126	3	15.74
101	653	9	6.75
116	1359	3	15.5
1378	261	8	82.02
1793	7672	3	52.85
7397	105	4	37.69
539	150	3	13.83
2615	104	5	25.26
488	113	4	12.84
764	102	6	5.43
1319	109	5	26.31
2331	4823	7	140.48
112	381	15	75.66
147	136	37	230.89
2636	102	4	11.23
7387	280	3	40.08
9903	102	3	20.49
101	4667	3	9.36
6082	102	3	13.89
563	4789	3	39.43
298	508	6	45.03
398	337	3	17.56
7610	698	3	45.98
1010	354	3	24.12
1552	58	5	24.44
64	173	3	16.64
445	70	28	216.6
1964	101	13	53.23
142	1898	5	41.82
497	103	8	6.06
553	115	19	130.64
319	3356	4	46.14
241	409	5	30.99
599	371	3	20.6
757	5051	6	102.58
111	238	4	6.2
1699	764	3	32.9
1307	101	6	8.32
106	726	10	40.72
7409	3288	4	83.49
2089	130	3	21.52
400	112	3	6.22
106	802	4	10.28
2070	101	4	6.21
7177	103	3	16.6
138	2159	3	22.16
8	1071	13	126.6
5962	8351	3	68.43
238	7476	4	57.85
1527	884	3	33.16
6335	598	3	42.62
4535	116	5	50.4
1820	58	3	12.46
103	526	8	6.63
7426	102	3	16.05
1542	2486	3	40.65
150	200	5	17.89
212	537	4	24.13
218	796	5	37.44
103	1148	6	10.88
1707	102	10	35.65
103	1284	4	5.25
8271	5066	3	66.84
104	421	5	5.6
2019	1102	4	51.89
229	106	9	13.89
1056	838	3	30.27
101	2291	5	11.44
4305	58	3	19.49
105	648	4	7.74
677	372	3	21.51
115	351	3	6.81
101	2239	4	6.97
115	419	8	35.86
57	9385	3	29.9
2375	2522	3	44.31
4083	2585	4	69.43
982	101	7	7.68
1431	103	4	6.08
978	122	3	14.23
2973	101	3	5.89
6332	103	3	14.43
103	6120	4	23.11
1259	126	6	42.25
119	101	56	9.65
1824	103	10	39.44
129	1846	10	95.71
2845	57	7	51.91
246	8080	4	58.15
2460	112	3	18.28
115	1059	3	13.69
101	4872	4	15.45
3118	695	3	36.99
267	150	7	33.36
835	130	9	65.37
254	256	3	12.71
114	314	3	6.15
504	181	3	14.71
1917	105	12	84.59
443	106	7	16.51
102	3676	4	15.28
546	5558	5	76.13
178	104	10	6.72
842	167	3	17.55
750	209	5	36.22
260	223	3	12.03
6108	3517	3	56.21
7775	842	3	47.38
107	641	5	13.92
918	235	3	20.69
5477	1431	6	111.98
142	1234	32	399.79
283	113	3	4.99
155	120	30	150.27
485	148	4	19.6
370	7680	4	61.82
1617	8440	3	56.56
1689	850	4	47.27
311	2678	3	30.67
1752	1399	6	84.55
666	686	52	836.02
837	2097	3	35.31
103	896	9	18.15
3596	3281	3	50.05
111	4198	8	89.23
57	10497	3	29.9
146	1392	5	38.9
138	183	4	9.89
584	108	3	7.18
1477	809	6	74.08
6339	1383	3	48.72
1844	1311	3	37.53
990	322	3	23.34
807	101	7	5.47
3790	122	6	61
108	5368	3	24.1
922	160	3	17.91
103	778	6	6.51
1121	7665	4	72.12
103	846	12	29.08
319	1426	4	37.02
214	1321	5	43.28
155	4838	3	30.57
110	458	7	25.76
562	106	3	4.01
5166	141	3	30.86
1417	872	3	32.4
675	106	6	17.18
111	747	3	9.78
413	2365	7	87.24
217	12	3	6.02
327	104	7	8.33
217	198	4	16.07
691	6156	5	84.14
199	163	4	13.43
132	179	3	5.29
977	77	4	24.5
101	210	22	8.21
377	214	5	28.89
480	5540	3	39.78
233	752	4	28
349	175	11	73.45
1303	151	5	38.71
178	349	4	18.59
3031	383	3	33.08
345	369	9	71.84
77	324	4	14.78
113	285	4	8.63
101	2957	3	5.89
447	101	15	13.76
1205	1189	5	61.85
973	593	3	26.99
728	646	5	48.06
65	1844	4	35.04
2281	4772	4	69.28
909	953	5	55.38
1059	166	3	19.19
104	751	6	14.7
264	178	3	10.42
952	112	16	118.64
174	171	3	7.55
472	158	3	13.31
1527	5776	5	93.88
127	6742	4	49.27
199	324	3	12.97
101	247	22	12.27
135	1142	4	25.84
249	3115	3	30.14
320	2341	4	42.02
150	5455	3	31.67
7895	58	3	25.52
7671	5342	3	62.34
8599	6863	3	70.66
8377	184	3	41.56
105	559	4	6.59
277	139	4	13.7
165	146	6	19.8
2443	7534	4	79.92
522	1250	3	28.13
4659	319	4	51
177	125	3	4.05
706	478	9	91.71
2372	12	3	21.67
405	109	6	18.05
108	3282	6	49.69
102	388	14	14.7
1365	1875	4	52.94
7176	101	3	14.14
1846	974	10	147.49
188	811	5	35.79
103	2526	3	6.76
217	227	3	11.02
257	281	5	27.63
106	192	7	6.17
562	149	4	20.93
116	931	3	12.94
4550	841	4	59.68
2083	972	3	35.94
101	1572	9	22.95
196	121	5	11.78
170	6119	4	49.44
110	411	5	14.38
101	1361	16	56.07
135	376	3	10.17
101	1437	12	35.5
123	57	31	62.55
1720	101	5	8.12
401	110	3	5.7
101	1106	6	6.45
470	2285	4	45.38
110	160	7	10.95
6248	4545	3	58.87
110	112	15	14.9
63	119	3	11.16
6420	101	3	12.01
153	1849	3	22.63
1843	2965	5	80.28
101	1318	8	15.24
132	1355	15	147.23
186	251	3	10.59
107	2399	3	14.63
369	585	4	29.63
123	3109	3	22.78
121	193	4	7.63
111	8701	3	33.45
158	370	34	307.1
378	136	3	10.24
1016	104	3	5.56
6586	102	3	16.05
3344	114	3	22.23
5096	159	3	32.12
1881	69	4	28
453	118	4	13.62
124	1931	4	28.5
1372	230	8	79.98
240	6045	5	72.39
105	303	7	10.54
830	10099	3	51.76
126	281	3	7.11
9876	158	3	40.31
1337	103	11	37.25
142	525	16	123.98
103	3421	8	46.22
288	185	6	31.22
10673	1993	3	57.94
3182	1701	4	61.51
628	266	10	87.7
101	552	16	21.58
141	160	4	9.36
359	108	4	8.15
166	486	4	20.93
226	1821	3	25.23
267	611	7	55.48
9131	101	3	18.55
2699	103	3	7.16
4553	164	3	31.11
57	7895	3	25.41
265	122	13	61.88
2907	2495	3	45.67
431	137	3	11.11
200	1895	5	47.19
4451	482	4	54.6
753	204	6	45.48
104	392	8	13.77
103	1131	5	7.27
2942	3488	3	49.45
164	107	12	19.82
189	135	3	6
119	142	34	167.46
223	230	11	69.87
153	402	3	12.1
193	630	4	24.73
103	4051	4	17.21
1841	69	3	19.14
691	9578	3	50.39
4526	273	3	34.7
204	624	3	17.16
1411	423	18	244.18
478	226	4	23.76
106	893	3	6.65
1241	106	6	25.96
2374	1220	6	87.49
8352	2616	3	60.15
900	118	4	19.63
269	116	8	28.25
150	117	31	152.13
480	320	3	18.43
120	429	4	13.52
858	403	3	23.82
132	3593	3	26.02
115	1276	4	22.33
585	57	4	8.72
159	191	5	17.72
1636	112	3	15.2
6633	201	4	56.58
4808	101	3	9.36
9462	795	3	51.55
9610	538	3	48.72
398	172	3	12.94
1245	101	10	22.28
1188	1561	4	49.92
1663	103	6	15.68
5469	101	3	10.51
347	9064	3	45.95
975	101	13	28.12
103	174	24	15.32
322	10697	3	45.47
1043	5796	3	46.82
826	1258	6	72.19
148	393	4	17.8
101	2026	5	9.82
400	205	14	111.31
919	165	4	26.48
473	1224	6	63.59
324	5668	4	55.65
247	219	3	11.63
568	10705	3	49.06
143	478	8	48.88
205	136	3	6.64
57	3357	5	34.76
1126	65	3	20.8
1795	8330	3	57.35
101	674	8	5.05
3530	120	5	45.77
4021	106	3	18.27
108	116	10	6.78
111	1596	5	30.05
520	435	10	95
434	1397	5	51.74
528	1918	3	31.44
1628	103	3	3.84
704	103	11	20.43
2133	101	5	10.32
1843	1774	5	72.49
5964	134	4	46.08
5390	538	6	97.64
348	4901	3	36.44
390	360	3	17.83
104	318	7	8.06
2431	103	3	6.39
127	8783	3	36.95
1453	787	3	32.05
104	143	38	86.24
1557	103	7	19.41
5912	567	4	60.46
103	2407	3	6.39
657	2214	4	47.62
999	2891	3	39.07
149	238	4	13.75
722	115	3	11.04
106	132	9	3.89
372	798	8	77.51
129	164	3	4.54
1804	1774	4	55.41
175	5580	3	32.77
5648	273	3	37.53
101	3814	5	18.92
2109	242	4	38.5
101	5904	3	12.01
332	127	4	12.86
124	900	3	14.05
101	3730	5	18.92
112	936	3	11.39
1682	1111	5	65
303	899	5	42.38
4048	945	3	42.01
1447	10402	3	55.66
2582	102	3	6.28
2407	1443	3	40.22
7898	1673	4	75.93
2164	181	3	24.74
294	208	4	19.02
656	834	3	26.6
7953	213	3	38.21
8821	1357	3	55.25
250	107	26	104.32
5638	457	4	58.54
622	103	15	32.32
101	108	83	6.4
2641	147	3	25.23
622	171	4	23.11
108	985	4	16.39
370	103	9	4.59
257	7292	3	39.36
300	218	3	12.86
141	101	35	9.32
359	105	6	9.49
104	8566	3	26.47
104	964	6	18.04
1131	212	7	63
1551	184	3	22.77
3461	102	3	8.74
191	1168	5	40.57
101	4886	3	9.36
250	3922	4	45.91
2982	129	3	24.3
511	104	4	4.28
243	6951	4	58.08
145	109	8	11.22
214	1591	3	23.96
1154	5581	5	85.16
528	451	4	30.61
57	419	12	43.7
522	102	17	32.39
4157	116	3	24.69
144	970	6	42.98
2087	913	4	50.48
5106	104	3	18.22
1456	103	4	6.08
107	737	3	6.51
8785	103	3	21.04
1045	9032	3	53.55
8	518	4	21.61
4992	103	3	12.9
101	1119	13	33.16
4222	4640	3	55.02
271	1314	3	24.06
818	695	5	50.61
124	217	9	33.93
923	103	5	5.3
1092	57	4	14.35
404	213	15	123.24
176	333	11	72.3
8676	1865	3	57.64
3135	1069	3	40.81
1134	728	4	42.08
194	7323	3	37.63
2982	781	5	69.62
1511	107	3	11.17
103	540	7	4.85
585	107	5	12.89
103	360	10	6.09
7600	102	4	27.32
1066	104	5	14.58
1127	3051	6	91.88
109	1973	3	15.41
328	727	6	51.15
1513	328	4	37.87
497	456	5	39.95
117	959	3	13.19
101	921	9	12.32
851	141	10	78.7
535	4195	3	38.14
295	235	3	13.26
1115	104	3	6.19
1088	102	6	9.43
783	2086	3	34.98
291	411	4	24.79
101	4196	3	8.43
1420	420	3	27.82
157	261	3	9.53
634	375	3	21.14
694	191	4	25.3
2775	107	3	15.98
5750	57	4	34.88
77	858	5	31.28
2023	2589	3	43.24
625	229	3	17.79
2652	132	3	23.7
330	103	10	4.88
498	181	35	356.87
1671	101	8	19.71
257	3439	5	59.29
992	124	3	14.66
77	604	16	125.85
115	250	3	4.81
1300	217	6	54.39
101	4453	4	15.45
1103	103	4	4.24
101	4513	5	22.73
219	124	13	58.6
2441	385	3	31.19
10413	642	3	49.89
1175	115	3	14.46
2646	101	3	5.02
1014	121	3	14.33
127	179	3	4.29
1844	2227	3	41.42
7679	370	3	41.85
967	1021	3	30.96
4301	258	8	117.16
1891	102	3	4.23
123	1769	3	18.25
134	5880	3	31.58
108	223	4	4.67
1246	3570	4	59.58
108	291	71	533.72
179	1373	3	21.5
122	262	3	5.95
372	175	36	340.35
2140	102	4	8.76
7625	424	3	42.81
910	323	3	22.82
419	390	5	36.63
163	198	3	8.45
123	924	4	20.66
313	599	13	125.07
929	134	5	31.71
412	762	3	23.27
1311	581	6	67.35
2227	581	8	106.98
66	105	7	4.93
1161	105	3	8.06
101	3358	3	6.4
460	380	3	19.1
258	401	3	15.72
124	394	3	8.8
607	1772	11	150.81
103	185	50	96.65
717	329	7	61.76
151	695	3	15.5
3662	101	5	17.52
327	742	4	30.89
2294	475	4	45.46
491	521	3	21.7
7771	9012	3	70.66
108	1462	4	19.87
2305	425	5	58.35
103	274	12	5.35
121	993	4	21.08
243	453	5	32.08
620	136	3	13.23
308	120	5	15.62
386	5818	3	39.89
108	3768	3	20.99
2151	182	3	24.8
101	3203	3	6.4
322	323	3	15.94
836	127	3	13.89
309	151	7	35.89
103	1466	4	6.31
104	308	6	5.27
147	196	5	17.39
1580	305	10	115.18
339	1267	3	25.49
1851	101	7	17.16
1365	152	3	20.23
2044	644	3	32.99
622	647	4	34.95
271	827	4	30.11
371	101	18	15.97
205	121	7	21.04
463	202	3	15.23
380	4811	6	87.36
358	350	3	17.21
283	8039	4	59.55
9	70	7	18.39
3178	103	4	14.06
1474	1851	16	281.62
101	1011	13	29.26
109	629	5	17.63
1388	122	6	42.09
205	538	3	16.18
246	8079	3	39.1
248	113	9	29.86
189	182	4	13.48
734	167	5	32.93
103	1345	4	5.65
164	325	3	11.36
781	190	4	26.52
101	2298	4	7.39
769	877	5	52.64
57	1845	3	12.63
10695	10431	3	75.16
57	1741	3	12.1
103	377	14	15.93
104	1252	4	11.17
807	1066	3	30.2
1440	242	3	24.05
2128	5479	3	50.27
234	5762	3	36.57
58	104	37	5.23
58	9	6	4.05
111	2708	4	27.93
9299	4222	3	64.58
2922	120	3	21.76
5674	102	3	13.89
124	102	44	17.16
202	157	6	24.19
101	5495	3	10.51
651	101	8	4.77
1015	4709	6	101.21
1513	119	7	51.85
247	382	3	15.17
8179	8187	3	75.16
5872	6514	4	87.91
1873	475	3	30.46
366	108	4	8.25
10415	422	3	47.31
1556	101	11	33.01
116	128	9	15.88
109	2000	5	31.77
116	275	6	18.28
1865	385	4	41.34
106	2669	3	14.41
167	101	30	10.95
688	1546	5	58.27
57	570	3	4.95
566	112	4	13
287	554	4	27.15
547	57	3	4.79
1069	101	5	3.86
849	105	3	5.92
103	887	8	14.14
121	119	10	16.56
643	7770	3	45.39
1012	456	3	25.62
716	104	5	10.06
187	159	4	12.32
301	167	8	44.44
1836	313	3	27.78
1344	288	3	24.87
735	7209	4	67.99
9983	297	3	44.89
300	136	4	13.89
1537	102	5	9.41
707	833	3	27.29
101	402	33	68.36
206	1730	3	24.51
7391	643	4	66.57
462	113	4	12.2
152	212	8	36.75
2780	102	4	11.87
760	667	4	37.4
2145	236	6	63.1
5317	1663	3	48.5
195	101	28	16.13
973	201	3	20.18
4439	176	3	31.54
105	202	7	6.19
345	121	7	28.52
2012	107	5	27.53
103	1806	3	4.45
936	726	4	40.04
254	215	4	17.82
218	126	20	109.22
1284	5481	6	110.32
1046	305	3	23.53
1136	2290	3	38.33
165	108	27	105.13
5137	103	3	12.9
214	418	6	38.43
430	134	5	23.18
402	70	9	45.57
108	2420	4	25.31
1651	105	4	15.76
4264	103	4	17.21
5163	161	3	32.22
101	153	38	19.5
493	210	14	119.04
6529	167	3	33.99
421	102	9	5.32
387	474	3	19.46
245	402	5	30.89
7678	177	3	36.62
184	141	3	6.44
3392	141	3	26.97
1691	458	3	29.3
4720	1236	4	63.48
10192	129	3	37.76
834	104	7	20.76
709	1204	6	69.17
418	188	3	14.04
4360	114	3	24.52
726	151	6	40.01
4125	109	3	21.93
1060	379	4	35.62
103	2636	3	7.16
130	998	3	16.15
4224	1218	4	61.71
2156	101	4	6.57
4498	101	3	9.36
191	236	4	16.15
101	3883	5	18.92
150	1033	3	18.32
150	1099	5	36.6
573	103	18	42.16
103	843	6	7.16
7868	101	3	14.14
263	4932	3	35.72
8382	101	3	18.55
109	301	12	44.48
387	104	10	20.65
361	757	3	22.28
101	533	23	45.19
3660	102	3	8.74
1036	190	3	20.06
699	144	3	14.87
194	2316	17	239.62
118	591	3	10.11
1449	102	4	5.49
842	182	3	18.16
406	102	16	21.34
3550	102	4	14.26
1571	103	4	6.8
874	101	6	4.03
101	2889	5	14.34
128	238	3	6.54
105	277	20	64.38
104	871	3	4.63
2878	103	5	18.23
380	942	4	34.33
757	1779	12	174.61
121	1511	3	17.09
2127	418	3	30.69
1341	448	3	27.69
2221	266	8	93.09
2473	103	3	6.39
3646	4448	3	53.38
1180	653	3	29.16
103	1081	12	36.36
323	117	3	6.54
107	2508	3	15.04
475	105	15	57.19
225	189	8	41.87
103	963	7	11.97
9136	10089	3	75.16
736	102	11	19.93
101	1289	5	5.22
938	225	3	20.46
106	414	42	251.04
101	1349	9	19.77
1216	8334	3	54.51
574	1529	3	30.08
123	136	7	13.28
10091	282	3	44.61
1484	102	4	5.72
123	65	4	7.6
513	58	4	8
3585	102	3	8.74
123	341	4	12.17
57	3081	3	16.53
246	6566	4	53.15
493	1407	3	28.58
6427	102	3	13.89
222	1364	4	33.12
6052	5872	3	61.7
200	392	12	90.85
601	649	3	24.27
128	7376	3	32.98
277	1505	7	72.32
175	7986	3	36.58
3053	122	3	22.75
167	547	3	14.61
915	195	3	19.65
2372	101	3	4.01
751	103	13	30.08
151	101	80	128.71
231	164	3	9.23
517	112	3	7.67
1563	112	5	30.33
1434	103	4	6.08
2442	147	3	24.34
102	1113	5	6.55
3445	2269	3	46.72
165	119	4	5.69
117	10143	3	35.38
70	101	57	18
103	1928	3	4.91
103	2032	4	9.01
156	338	6	30.51
105	2816	3	14.4
831	262	6	49.91
281	354	3	15.74
271	141	3	8.7
549	2461	3	33.42
682	10526	3	50.31
639	104	10	30.4
2531	179	3	26.17
420	897	3	24.53
1375	855	9	119.7
108	826	5	20.76
280	3021	3	31.09
112	465	6	21.78
1459	2693	3	41.11
169	102	19	4.7
1263	58	26	223.35
103	1598	4	6.8
654	148	3	14.75
69	395	5	19.38
525	1003	10	115.09
69	471	5	21.23
101	2480	4	7.85
1639	107	3	11.61
107	1269	3	10.02
160	333	4	17.35
9964	101	3	18.55
1162	5598	3	46.02
119	480	3	9.11
1271	1613	23	421.13
698	101	11	12.87
132	742	3	14.2
539	135	4	18.77
427	110	3	6.12
575	107	3	5
6727	156	3	35.75
111	290	6	15.86
4130	103	3	10.76
553	101	12	10.97
1569	473	10	124.83
353	213	4	20.8
142	1942	3	22.03
1383	305	6	59.87
5567	256	3	35.52
466	385	11	101.05
1649	101	4	4.45
262	185	11	67.85
899	121	8	52.05
226	204	4	16.48
108	3719	3	20.99
103	205	20	14.08
243	458	3	16.16
149	2638	3	25.41
875	1416	23	374.59
151	603	4	21.59
495	317	12	109.24
212	104	8	5.68
1189	120	6	38.89
10389	226	3	43.01
506	4746	3	38.84
8	2475	3	25.52
1787	1019	5	64.92
120	251	3	5.38
1847	8574	3	57.64
1020	1564	4	48.46
139	146	4	8.11
279	6284	3	37.78
103	458	8	4.98
139	262	5	18.52
704	1211	11	142.51
258	120	3	5.5
1098	559	3	27.63
510	548	3	22.21
450	725	4	33.41
200	724	6	44.8
154	4873	3	30.55
114	3249	10	110.31
1105	1175	10	138.29
197	105	10	13.81
633	294	3	19.58
3360	103	3	8.64
1053	103	5	6.66
3234	112	3	20.79
1702	3936	3	45.36
7370	316	4	60.5
192	359	3	13.25
305	275	6	37.23
152	642	4	22.28
185	103	38	55.18
2689	101	5	13.5
101	891	6	4.18
240	1793	7	73.16
361	326	3	16.74
554	136	6	33.35
2922	1373	4	58.02
1591	2983	3	42.83
763	784	4	39.29
325	562	6	47.41
101	993	19	57.64
3527	645	3	37.67
1332	104	6	22.3
161	782	5	33.46
185	144	4	10.91
101	874	9	11.45
143	113	5	5.35
473	141	8	48.26
281	833	5	40.77
3983	223	4	44.9
982	12	4	22.93
6388	6280	4	87.91
2755	101	4	9.52
105	733	4	8.74
150	1518	8	73.26
4557	103	3	11.72
5622	287	6	89.6
4553	220	3	33.3
127	4824	3	27.41
992	103	5	5.94
103	1115	5	7.27
2609	101	9	36.02
2107	103	4	9.41
1469	189	3	22.5
330	124	3	7.75
112	298	3	4.63
314	1616	3	26.75
735	6051	5	85.07
1847	9366	3	57.64
770	300	4	30.59
138	1074	4	25.48
124	138	7	14.46
368	107	8	20.53
101	3426	3	6.98
1905	124	4	28.5
197	3009	3	28.87
283	2574	13	182.43
8478	287	3	44.75
2072	103	4	9.01
3918	103	3	9.95
357	101	13	5.65
1108	121	8	56.27
103	495	8	6.06
159	150	3	6.16
6841	102	3	16.05
148	198	3	7.65
109	2098	4	23.88
6229	1389	3	48.72
1958	104	3	9.68
103	2643	3	7.16
804	1560	4	46.3
347	200	4	20.21
113	9399	3	34.35
615	129	5	25.82
1765	209	3	24.56
101	2010	5	9.82
188	114	77	571.19
111	337	3	5.15
247	235	3	12.09
101	5194	3	10.51
870	931	3	29.43
850	122	7	42.82
1719	101	5	8.12
582	152	3	14.32
2732	195	11	140.76
103	6358	5	35.07
104	1397	3	7.44
130	2819	3	24.03
201	217	5	22.33
6824	103	3	16.6
168	124	11	38.6
115	281	3	5.56
1453	771	4	44.97
324	867	6	53.44
2746	130	3	23.53
238	298	3	13.38
222	2617	7	79.46
1014	234	6	51.68
137	387	6	28.8
276	359	3	15.63
1912	6481	3	51.21
